RT,SERIALNO,SPORDER,PUMA00,PUMA10,ST,ADJINC,PWGTP,AGEP,MAR,RELP,SCH,SCHL,SEX,WAGP,ESR,HISP,INDP,MSP,OC,OCCP10,PERNP,PINCP,RAC1P,RC
P,2.01E+12,1,1501,-9,22,1071861,15,61,2,0,1,13,2,0,6,1,,3,0,,0,0,2,0
P,2.01E+12,2,1501,-9,22,1071861,17,39,5,2,1,16,1,30000,1,1,770,6,0,9130,30000,30000,2,0
P,2.01E+12,1,1300,-9,22,1071861,8,79,2,0,1,10,2,0,6,1,,3,0,,0,14400,2,0
P,2.01E+12,1,1501,-9,22,1071861,14,39,4,0,1,16,1,49800,1,1,4090,5,0,9130,49800,49800,2,0
P,2.01E+12,1,1402,-9,22,1071861,12,31,5,16,1,16,1,7200,6,5,1370,6,0,9600,7200,7200,2,0
P,2.01E+12,1,1300,-9,22,1071861,78,49,1,0,1,16,1,0,3,1,770,1,0,6420,30000,30000,1,0
P,2.01E+12,2,1300,-9,22,1071861,36,49,1,1,1,16,2,60000,1,1,6970,1,0,850,60000,60000,1,0
P,2.01E+12,1,1402,-9,22,1071861,22,28,5,0,1,16,2,15000,1,1,9370,6,0,5120,15000,15000,2,0
P,2.01E+12,2,1402,-9,22,1071861,28,4,5,2,2,1,2,,,1,,,1,,,,2,1
P,2.01E+12,1,1600,-9,22,1071861,10,48,1,0,1,16,2,5100,6,1,7690,1,0,4230,5100,5100,1,0
P,2.01E+12,2,1600,-9,22,1071861,11,46,1,1,1,17,1,50000,3,1,770,1,0,8140,50000,50000,1,0
P,2.01E+12,3,1600,-9,22,1071861,13,14,5,2,2,11,2,,,1,,,1,,,,1,1
P,2.01E+12,4,1600,-9,22,1071861,16,55,3,12,1,17,2,0,6,1,,4,0,,0,8400,1,0
P,2.01E+12,1,1502,-9,22,1071861,14,35,1,0,1,21,2,20000,1,1,8190,1,0,5120,25000,34000,1,0
P,2.01E+12,2,1502,-9,22,1071861,15,37,1,1,3,22,1,20000,1,1,8190,1,0,3060,20000,20000,1,0
P,2.01E+12,3,1502,-9,22,1071861,14,8,5,2,2,4,2,,,1,,,1,,,,1,1
P,2.01E+12,4,1502,-9,22,1071861,13,6,5,2,3,1,1,,,1,,,1,,,,1,1
P,2.01E+12,5,1502,-9,22,1071861,18,4,5,2,3,2,1,,,1,,,1,,,,1,1
P,2.01E+12,6,1502,-9,22,1071861,14,2,5,2,,,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1502,-9,22,1071861,16,87,2,0,1,21,2,0,6,1,,3,0,,0,195400,1,0
P,2.01E+12,1,1402,-9,22,1071861,20,50,3,0,1,21,1,68000,1,1,8190,4,0,3300,68000,68000,1,0
P,2.01E+12,1,1600,-9,22,1071861,4,54,1,0,1,12,2,0,6,1,,1,0,,0,500,1,0
P,2.01E+12,2,1600,-9,22,1071861,6,56,1,1,1,13,1,0,1,1,770,1,0,430,150000,150000,1,0
P,2.01E+12,1,1600,-9,22,1071861,27,28,1,0,1,21,1,55000,1,1,6870,1,0,120,55000,55000,1,0
P,2.01E+12,2,1600,-9,22,1071861,30,28,1,1,1,21,2,55000,1,1,770,1,0,5700,55000,55000,1,0
P,2.01E+12,3,1600,-9,22,1071861,21,2,5,2,,,1,,,1,,,1,,,,1,1
P,2.01E+12,1,1600,-9,22,1071861,28,40,1,0,1,16,1,0,6,1,,1,0,,0,0,1,0
P,2.01E+12,2,1600,-9,22,1071861,18,51,1,1,1,16,2,0,6,1,8470,1,0,4020,0,8100,1,0
P,2.01E+12,3,1600,-9,22,1071861,29,25,5,2,1,16,2,16000,1,1,4970,6,0,5620,16000,16000,1,0
P,2.01E+12,1,1402,-9,22,1071861,27,24,5,0,1,21,1,22000,1,1,7590,6,0,5240,22000,22000,2,0
P,2.01E+12,2,1402,-9,22,1071861,23,23,5,13,1,20,2,13000,1,1,4970,6,0,4720,13000,13000,2,0
P,2.01E+12,1,1300,-9,22,1071861,7,65,1,0,1,12,2,4200,6,1,7860,1,0,4220,4200,8100,2,0
P,2.01E+12,2,1300,-9,22,1071861,8,66,1,1,1,16,1,31200,1,1,6170,1,0,9130,31200,43200,2,0
P,2.01E+12,3,1300,-9,22,1071861,10,7,5,7,2,4,2,,,1,,,0,,,,2,1
P,2.01E+12,1,1402,-9,22,1071861,10,58,1,0,1,18,1,105000,1,1,2390,1,0,7900,105000,105800,1,0
P,2.01E+12,2,1402,-9,22,1071861,8,55,1,1,1,16,2,25000,1,1,7860,1,0,5700,25000,25000,1,0
P,2.01E+12,1,1502,-9,22,1071861,10,19,5,17,2,18,1,600,1,2,7870,6,0,5140,600,600,9,0
P,2.01E+12,1,1600,-9,22,1071861,49,47,1,0,1,16,1,20000,1,1,3770,1,0,8630,20000,20000,2,0
P,2.01E+12,2,1600,-9,22,1071861,69,40,1,1,1,14,2,14000,1,1,9480,1,0,4220,14000,14000,2,0
P,2.01E+12,3,1600,-9,22,1071861,66,29,5,2,1,16,2,0,3,1,9920,6,0,9920,0,0,2,0
P,2.01E+12,4,1600,-9,22,1071861,67,21,5,2,2,14,1,0,6,1,,6,0,,0,4000,2,0
P,2.01E+12,5,1600,-9,22,1071861,105,18,5,2,2,14,2,0,6,1,,6,0,,0,0,2,0
P,2.01E+12,6,1600,-9,22,1071861,123,8,5,3,2,4,2,,,1,,,1,,,,2,1
P,2.01E+12,1,1600,-9,22,1071861,10,85,2,17,1,13,2,0,6,1,,3,0,,0,6700,2,0
P,2.01E+12,1,1501,-9,22,1071861,12,25,5,0,2,21,2,47000,1,1,8190,6,0,3255,47000,47000,2,0
P,2.01E+12,2,1501,-9,22,1071861,19,25,5,12,2,19,1,34000,1,1,4795,6,0,4760,34000,34000,2,0
P,2.01E+12,1,1600,-9,22,1071861,5,63,1,0,1,19,1,0,6,1,,1,0,,0,18700,1,0
P,2.01E+12,2,1600,-9,22,1071861,5,63,1,1,1,16,2,0,6,1,8370,1,0,4230,0,6600,1,0
P,2.01E+12,1,1300,-9,22,1071861,3,68,1,0,1,17,1,0,6,1,,1,0,,0,7400,2,0
P,2.01E+12,2,1300,-9,22,1071861,3,64,1,1,1,16,2,0,6,1,,1,0,,0,0,2,0
P,2.01E+12,3,1300,-9,22,1071861,8,27,5,7,2,21,1,40000,1,1,6170,6,0,9130,40000,40000,2,0
P,2.01E+12,4,1300,-9,22,1071861,5,19,5,7,2,16,1,1200,3,1,8680,6,0,9130,1200,1200,2,0
P,2.01E+12,1,1502,-9,22,1071861,69,27,1,0,2,20,2,37000,1,1,8190,1,0,3255,37000,41800,1,0
P,2.01E+12,2,1502,-9,22,1071861,63,30,1,1,1,16,1,33000,1,1,6680,1,0,7420,33000,33000,1,0
P,2.01E+12,3,1502,-9,22,1071861,75,8,5,2,3,5,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1502,-9,22,1071861,6,72,5,0,1,13,2,0,6,1,,6,0,,0,14700,5,0
P,2.01E+12,2,1502,-9,22,1071861,9,50,5,2,1,16,2,8000,1,1,8170,6,0,3600,8000,8000,2,0
P,2.01E+12,3,1502,-9,22,1071861,10,47,5,2,1,13,1,18200,1,1,7870,6,0,8610,18200,18200,2,0
P,2.01E+12,4,1502,-9,22,1071861,10,22,5,7,1,15,1,18000,1,1,4970,6,0,4720,18000,18000,2,0
P,2.01E+12,5,1502,-9,22,1071861,7,13,5,7,2,10,2,,,1,,,0,,,,2,1
P,2.01E+12,1,1600,-9,22,1071861,111,64,3,0,1,14,2,0,6,1,,4,0,,0,8100,1,0
P,2.01E+12,1,1600,-9,22,1071861,85,27,1,0,1,16,2,0,6,1,8680,1,0,4110,0,0,1,0
P,2.01E+12,2,1600,-9,22,1071861,77,27,1,1,1,14,1,35000,1,1,770,1,0,6420,35000,35000,1,0
P,2.01E+12,3,1600,-9,22,1071861,61,10,5,2,2,7,2,,,1,,,1,,,,1,1
P,2.01E+12,4,1600,-9,22,1071861,60,8,5,2,2,5,2,,,1,,,1,,,,1,1
P,2.01E+12,5,1600,-9,22,1071861,61,5,5,2,2,2,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1600,-9,22,1071861,1,92,2,17,1,16,2,0,6,1,,3,0,,0,9200,1,0
P,2.01E+12,1,1300,-9,22,1071861,11,39,5,0,1,18,2,33000,1,1,4870,6,0,4720,33000,33000,1,0
P,2.01E+12,1,1300,-9,22,1071861,17,27,5,16,1,17,1,0,6,1,,6,0,,0,0,1,0
P,2.01E+12,1,1300,-9,22,1071861,8,23,5,0,1,17,2,0,6,1,8470,6,0,4600,0,7300,2,0
P,2.01E+12,2,1300,-9,22,1071861,7,4,5,2,2,2,2,,,1,,,1,,,,2,1
P,2.01E+12,1,1300,-9,22,1071861,17,49,1,16,1,14,1,0,6,1,,2,0,,0,0,2,0
P,2.01E+12,1,1600,-9,22,1071861,13,52,1,0,1,19,1,140000,1,1,2290,1,0,8965,140000,140000,1,0
P,2.01E+12,2,1600,-9,22,1071861,17,56,1,1,1,16,2,25000,1,1,4670,1,0,5120,25000,25000,1,0
P,2.01E+12,3,1600,-9,22,1071861,15,23,5,2,1,17,1,40000,1,1,2870,6,0,6440,40000,40000,1,0
P,2.01E+12,1,1502,-9,22,1071861,32,81,1,0,1,22,1,0,6,24,,1,0,,0,40100,9,0
P,2.01E+12,2,1502,-9,22,1071861,30,80,1,1,1,15,2,0,6,24,,1,0,,0,8600,9,0
P,2.01E+12,1,1501,-9,22,1071861,9,27,1,0,1,19,1,46000,1,1,470,1,0,8740,46000,46000,1,0
P,2.01E+12,2,1501,-9,22,1071861,9,26,1,1,1,20,2,0,1,1,8080,1,0,3258,12000,12000,1,0
P,2.01E+12,1,1401,-9,22,1071861,30,28,1,0,1,20,1,40000,1,1,6290,1,0,9130,40000,51500,1,0
P,2.01E+12,2,1401,-9,22,1071861,32,26,1,1,1,16,2,5000,1,1,7860,1,0,2540,5000,5100,1,0
P,2.01E+12,3,1401,-9,22,1071861,22,5,5,2,3,1,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1300,-9,22,1071861,27,51,3,0,1,17,1,0,6,1,9470,4,0,3850,0,10500,9,0
P,2.01E+12,1,1300,-9,22,1071861,6,22,5,0,1,16,2,20000,1,1,6870,6,0,5160,20000,20000,1,0
P,2.01E+12,1,1502,-9,22,1071861,18,64,1,0,1,21,1,8000,1,1,7680,1,0,3930,8000,13300,1,0
P,2.01E+12,2,1502,-9,22,1071861,19,63,1,1,1,19,2,0,6,1,,1,0,,0,12200,1,0
P,2.01E+12,1,1600,-9,22,1071861,13,64,3,0,1,19,2,0,6,1,,4,0,,0,16500,1,0
P,2.01E+12,1,1300,-9,22,1071861,4,73,2,0,1,13,1,0,6,1,,3,0,,0,18000,2,0
P,2.01E+12,1,1300,-9,22,1071861,27,51,1,0,1,18,2,32000,1,1,6370,1,0,5550,32000,32000,1,0
P,2.01E+12,2,1300,-9,22,1071861,20,50,1,1,1,18,1,55000,1,1,6370,1,0,7340,55000,55000,1,0
P,2.01E+12,3,1300,-9,22,1071861,15,16,5,2,3,12,1,0,6,1,,6,1,,0,0,1,1
P,2.01E+12,1,1502,-9,22,1071861,1,52,3,16,1,22,2,0,6,1,,4,0,,0,9500,1,0
P,2.01E+12,1,1502,-9,22,1071861,14,58,1,0,1,23,1,0,1,1,7270,1,0,2100,325000,329000,1,0
P,2.01E+12,2,1502,-9,22,1071861,15,55,1,1,1,21,2,23900,1,1,9170,1,0,5940,23900,24590,1,0
P,2.01E+12,1,1401,-9,22,1071861,10,52,1,0,1,6,1,50000,1,2,170,1,0,7220,50000,50000,8,0
P,2.01E+12,2,1401,-9,22,1071861,9,49,1,1,1,9,2,0,6,2,,1,0,,0,0,8,0
P,2.01E+12,3,1401,-9,22,1071861,19,27,5,2,1,16,1,9200,1,2,5170,6,0,4700,9200,9200,8,0
P,2.01E+12,1,1300,-9,22,1071861,45,55,1,0,1,16,1,50000,1,1,570,1,0,7410,50000,50000,1,0
P,2.01E+12,2,1300,-9,22,1071861,37,52,1,1,1,16,2,52000,1,1,8170,1,0,3500,52000,52000,1,0
P,2.01E+12,1,1401,-9,22,1071861,21,69,3,0,1,13,2,7500,6,1,7690,4,0,4220,7500,20200,2,0
P,2.01E+12,2,1401,-9,22,1071861,34,46,2,2,1,14,1,820,1,1,7580,3,0,5620,820,820,2,0
P,2.01E+12,3,1401,-9,22,1071861,26,38,5,2,1,19,1,42000,1,1,8090,6,0,3930,42000,42000,2,0
P,2.01E+12,1,1401,-9,22,1071861,11,71,1,0,1,16,1,0,6,1,,1,0,,0,30000,1,0
P,2.01E+12,2,1401,-9,22,1071861,11,72,1,1,1,16,2,0,6,1,,1,0,,0,14600,1,0
P,2.01E+12,1,1600,-9,22,1071861,23,35,1,0,1,21,1,80000,1,1,2290,1,0,8630,80000,80000,1,0
P,2.01E+12,2,1600,-9,22,1071861,15,34,1,1,1,21,2,0,3,1,4890,1,0,20,0,0,1,0
P,2.01E+12,3,1600,-9,22,1071861,22,7,5,2,3,4,1,,,1,,,1,,,,1,1
P,2.01E+12,4,1600,-9,22,1071861,19,4,5,2,3,1,1,,,1,,,1,,,,1,1
P,2.01E+12,1,1502,-9,22,1071861,27,26,5,0,2,19,2,3000,1,1,8680,6,0,4040,3000,3000,2,0
P,2.01E+12,1,1300,-9,22,1071861,15,82,5,0,1,1,1,0,6,1,,6,0,,0,8400,2,0
P,2.01E+12,1,1402,-9,22,1071861,18,87,2,16,1,19,2,0,6,1,,3,0,,0,12300,1,0
P,2.01E+12,1,1300,-9,22,1071861,9,48,4,0,1,19,2,0,6,1,,5,0,,0,8100,2,0
P,2.01E+12,2,1300,-9,22,1071861,10,21,5,2,2,14,1,0,6,1,,6,0,,0,0,2,0
P,2.01E+12,3,1300,-9,22,1071861,8,5,5,10,2,2,1,,,1,,,0,,,,2,1
P,2.01E+12,1,1300,-9,22,1071861,7,73,1,0,1,19,1,0,6,1,,1,0,,0,21200,1,0
P,2.01E+12,2,1300,-9,22,1071861,7,73,1,1,1,19,2,0,6,1,,1,0,,0,7900,1,0
P,2.01E+12,1,1300,-9,22,1071861,4,75,4,0,1,16,2,0,6,1,,5,0,,0,15600,1,0
P,2.01E+12,1,1600,-9,22,1071861,74,57,1,0,1,19,1,0,6,1,,1,0,,0,46200,1,0
P,2.01E+12,2,1600,-9,22,1071861,58,50,1,1,1,16,2,35000,1,1,7980,1,0,3640,35000,35000,1,0
P,2.01E+12,1,1600,-9,22,1071861,48,28,5,0,2,20,2,19000,1,1,8990,6,0,3630,19000,19000,2,0
P,2.01E+12,1,1501,-9,22,1071861,45,75,2,0,1,13,2,0,6,1,,3,0,,0,9000,2,0
P,2.01E+12,1,1402,-9,22,1071861,15,50,1,0,1,21,1,117000,1,1,7290,1,0,1360,117000,117000,1,0
P,2.01E+12,2,1402,-9,22,1071861,16,52,1,1,1,22,2,150,6,21,7860,1,0,2310,150,150,1,0
P,2.01E+12,3,1402,-9,22,1071861,13,16,5,2,3,12,1,0,6,1,,6,1,,0,0,1,1
P,2.01E+12,4,1402,-9,22,1071861,21,12,5,2,3,8,1,,,1,,,1,,,,1,1
P,2.01E+12,1,1300,-9,22,1071861,15,34,1,16,1,10,2,0,6,1,8680,2,0,4020,0,0,2,0
P,2.01E+12,1,1401,-9,22,1071861,16,62,1,0,1,15,1,0,1,1,4870,1,0,7750,6000,24000,1,0
P,2.01E+12,2,1401,-9,22,1071861,19,61,1,1,1,16,2,21000,1,1,9160,1,0,5700,21000,21000,1,0
P,2.01E+12,1,1501,-9,22,1071861,12,28,4,17,1,16,1,0,6,1,,5,0,,0,31800,1,0
P,2.01E+12,1,1300,-9,22,1071861,62,22,5,0,1,19,1,25000,1,1,8190,6,0,3420,25000,25000,1,0
P,2.01E+12,2,1300,-9,22,1071861,75,20,5,5,1,19,1,65000,1,1,490,6,0,7350,65000,65000,1,0
P,2.01E+12,3,1300,-9,22,1071861,51,22,5,13,2,19,2,17300,1,2,8190,6,0,3500,17300,17300,1,0
P,2.01E+12,1,1502,-9,22,1071861,10,71,2,0,1,16,1,0,6,1,7580,3,0,6260,0,15000,2,0
P,2.01E+12,1,1600,-9,22,1071861,18,86,2,16,1,16,2,0,6,1,,3,0,,0,21600,1,0
P,2.01E+12,1,1502,-9,22,1071861,13,60,1,0,1,16,1,0,6,1,7860,1,0,4220,0,10000,2,0
P,2.01E+12,2,1502,-9,22,1071861,17,59,1,1,1,18,2,12000,1,1,7580,1,0,5260,12000,12000,2,0
P,2.01E+12,1,1600,-9,22,1071861,5,52,1,0,1,16,2,30000,1,1,8370,1,0,5700,30000,30000,1,0
P,2.01E+12,2,1600,-9,22,1071861,6,58,1,1,1,17,1,0,6,1,,1,0,,0,13000,1,0
P,2.01E+12,1,1502,-9,22,1071861,18,69,3,0,1,18,2,0,6,1,,4,0,,0,22800,1,0
P,2.01E+12,1,1300,-9,22,1071861,14,54,1,0,1,16,1,80000,1,1,570,1,0,6210,80000,80000,1,0
P,2.01E+12,2,1300,-9,22,1071861,19,42,1,1,1,19,2,10000,1,1,7860,1,0,2540,10000,10000,1,0
P,2.01E+12,3,1300,-9,22,1071861,20,16,5,2,2,13,1,0,6,1,,6,1,,0,0,1,1
P,2.01E+12,4,1300,-9,22,1071861,11,12,5,2,2,9,1,,,1,,,1,,,,1,1
P,2.01E+12,1,1600,-9,22,1071861,23,46,1,0,1,16,2,20000,1,1,4980,1,0,4700,20000,20010,1,0
P,2.01E+12,2,1600,-9,22,1071861,23,47,1,1,1,13,1,55000,1,1,770,1,0,6440,55000,55000,1,0
P,2.01E+12,3,1600,-9,22,1071861,32,22,5,2,2,16,1,5000,3,1,8680,6,0,4030,5000,5000,1,0
P,2.01E+12,4,1600,-9,22,1071861,30,14,5,2,2,8,1,,,1,,,1,,,,1,1
P,2.01E+12,5,1600,-9,22,1071861,27,11,5,2,2,8,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1402,-9,22,1071861,14,53,3,0,1,21,1,40000,1,1,5380,4,0,4700,40000,40000,1,0
P,2.01E+12,2,1402,-9,22,1071861,24,22,5,2,1,17,1,10000,1,1,8680,6,0,4110,10000,10000,1,0
P,2.01E+12,1,1401,-9,22,1071861,15,54,1,0,1,19,2,0,3,1,9570,1,0,5000,0,24000,2,0
P,2.01E+12,2,1401,-9,22,1071861,17,69,1,1,1,20,1,0,6,1,,1,0,,0,22500,2,0
P,2.01E+12,3,1401,-9,22,1071861,17,11,5,3,2,8,1,,,1,,,1,,,,2,1
P,2.01E+12,4,1401,-9,22,1071861,15,10,5,3,2,6,2,,,1,,,1,,,,2,1
P,2.01E+12,5,1401,-9,22,1071861,15,8,5,3,2,4,2,,,1,,,1,,,,2,1
P,2.01E+12,1,1300,-9,22,1071861,13,34,1,16,1,10,2,0,6,1,8680,2,0,4020,0,0,2,0
P,2.01E+12,1,1402,-9,22,1071861,3,73,1,0,1,16,2,0,6,24,,1,0,,0,3100,1,0
P,2.01E+12,2,1402,-9,22,1071861,3,74,1,1,1,16,1,0,1,24,8970,1,0,4500,8000,14000,1,0
P,2.01E+12,3,1402,-9,22,1071861,6,49,5,2,1,14,1,285000,1,24,3080,6,0,9130,285000,285000,1,0
P,2.01E+12,4,1402,-9,22,1071861,5,12,5,7,2,8,2,,,24,,,0,,,,1,1
P,2.01E+12,5,1402,-9,22,1071861,5,10,5,7,2,7,2,,,24,,,0,,,,1,1
P,2.01E+12,6,1402,-9,22,1071861,5,5,5,7,2,1,1,,,24,,,0,,,,1,1
P,2.01E+12,1,1502,-9,22,1071861,25,41,1,0,1,21,2,630,1,1,7860,1,0,2310,630,630,1,0
P,2.01E+12,2,1502,-9,22,1071861,29,39,1,1,1,20,1,55000,1,1,5275,1,0,4700,55000,55000,1,0
P,2.01E+12,3,1502,-9,22,1071861,25,12,5,2,3,10,1,,,1,,,1,,,,1,1
P,2.01E+12,4,1502,-9,22,1071861,26,10,5,2,3,7,2,,,1,,,1,,,,1,1
P,2.01E+12,5,1502,-9,22,1071861,26,9,5,2,3,8,2,,,1,,,1,,,,1,1
P,2.01E+12,6,1502,-9,22,1071861,25,7,5,2,3,4,1,,,1,,,1,,,,1,1
P,2.01E+12,1,1401,-9,22,1071861,42,46,1,0,1,21,2,27600,1,1,7070,1,0,4920,27600,27600,2,0
P,2.01E+12,2,1401,-9,22,1071861,45,45,1,1,1,21,1,70000,1,1,7860,1,0,9120,70000,70000,2,0
P,2.01E+12,3,1401,-9,22,1071861,48,22,5,2,2,19,1,0,6,1,,6,0,,0,0,2,0
P,2.01E+12,4,1401,-9,22,1071861,34,19,5,2,2,18,2,0,6,1,,6,0,,0,0,2,0
P,2.01E+12,5,1401,-9,22,1071861,34,14,5,2,2,11,2,,,1,,,1,,,,2,1
P,2.01E+12,6,1401,-9,22,1071861,35,9,5,2,2,6,2,,,1,,,1,,,,2,1
P,2.01E+12,1,1401,-9,22,1071861,5,30,5,16,2,18,1,0,6,1,,6,0,,0,0,1,0
P,2.01E+12,1,1402,-9,22,1071861,53,25,1,0,1,16,2,40000,1,1,5790,1,0,4700,40000,40000,6,0
P,2.01E+12,2,1402,-9,22,1071861,61,25,1,1,2,15,1,20000,1,1,5790,1,0,4700,20000,20000,6,0
P,2.01E+12,1,1600,-9,22,1071861,42,56,1,0,1,17,1,285000,1,1,280,1,0,6100,285000,285000,1,0
P,2.01E+12,2,1600,-9,22,1071861,33,53,1,1,1,16,2,60000,1,1,6990,1,0,540,60000,60000,1,0
P,2.01E+12,1,1502,-9,22,1071861,17,57,1,0,1,22,1,60000,1,1,9370,1,0,50,60000,60000,1,0
P,2.01E+12,2,1502,-9,22,1071861,27,65,1,1,1,19,2,0,6,19,9590,1,0,4600,0,0,1,0
P,2.01E+12,1,1402,-9,22,1071861,17,54,5,0,1,16,1,0,3,1,770,6,0,6400,0,0,1,0
P,2.01E+12,1,1600,-9,22,1071861,35,29,5,0,1,20,2,20000,1,1,8190,6,0,3400,20000,20000,1,0
P,2.01E+12,2,1600,-9,22,1071861,28,31,5,12,1,20,1,30000,1,1,4590,6,0,4050,30000,30000,1,0
P,2.01E+12,1,1401,-9,22,1071861,60,58,3,0,1,16,1,0,1,1,6170,4,0,7550,25000,26200,1,0
P,2.01E+12,1,1600,-9,22,1071861,79,63,1,0,1,21,1,60000,2,1,2290,1,0,8650,60000,89000,1,0
P,2.01E+12,2,1600,-9,22,1071861,57,53,1,1,1,16,2,170000,1,1,7070,1,0,4920,170000,170000,1,0
P,2.01E+12,1,1600,-9,22,1071861,14,28,5,0,1,16,2,13200,1,1,8270,6,0,3600,13200,13200,2,0
P,2.01E+12,2,1600,-9,22,1071861,22,3,5,2,2,1,1,,,1,,,1,,,,2,1
P,2.01E+12,1,1600,-9,22,1071861,25,40,1,0,1,17,1,55000,1,1,6290,1,0,9000,55000,55300,1,0
P,2.01E+12,2,1600,-9,22,1071861,18,45,1,1,1,16,2,0,6,1,,1,0,,0,0,1,0
P,2.01E+12,3,1600,-9,22,1071861,24,16,5,4,3,13,1,0,6,1,,6,1,,0,0,1,1
P,2.01E+12,1,1300,-9,22,1071861,23,40,4,0,1,16,2,10000,1,1,7860,5,0,2540,10000,13600,1,0
P,2.01E+12,2,1300,-9,22,1071861,23,17,5,2,2,13,1,2000,1,1,4970,6,1,4720,2000,2000,1,1
P,2.01E+12,3,1300,-9,22,1071861,18,12,5,2,2,9,2,,,1,,,1,,,,1,1
P,2.01E+12,4,1300,-9,22,1071861,12,8,5,2,2,4,1,,,1,,,1,,,,1,1
P,2.01E+12,1,1600,-9,22,1071861,18,66,1,0,1,17,1,53000,1,1,6290,1,0,7210,53000,56600,1,0
P,2.01E+12,2,1600,-9,22,1071861,20,63,1,1,1,16,2,41000,1,1,4670,1,0,5000,41000,41000,1,0
P,2.01E+12,1,1502,-9,22,1071861,11,64,1,0,1,24,1,49000,1,1,9160,1,0,20,74000,74000,1,0
P,2.01E+12,2,1502,-9,22,1071861,11,62,1,1,1,21,2,38000,1,1,7590,1,0,5600,38000,38120,1,0
P,2.01E+12,3,1502,-9,22,1071861,13,30,5,2,1,21,1,2400,1,1,6570,6,0,2920,2400,2400,1,0
P,2.01E+12,1,1300,-9,22,1071861,28,63,4,0,1,13,1,14400,1,1,8190,5,0,4230,14400,14400,2,0
P,2.01E+12,1,1402,-9,22,1071861,18,40,3,0,1,21,2,56000,1,1,8190,4,0,3255,56000,79500,1,0
P,2.01E+12,2,1402,-9,22,1071861,21,10,5,2,3,6,1,,,1,,,1,,,,1,1
P,2.01E+12,3,1402,-9,22,1071861,18,8,5,2,3,4,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1502,-9,22,1071861,23,85,1,0,1,21,1,0,6,1,,1,0,,0,66700,1,0
P,2.01E+12,2,1502,-9,22,1071861,23,85,1,1,1,16,2,0,6,1,,1,0,,0,7600,1,0
P,2.01E+12,1,1600,-9,22,1071861,17,48,1,0,1,13,2,11100,2,1,7860,1,0,4020,11100,21040,1,0
P,2.01E+12,2,1600,-9,22,1071861,17,55,1,1,1,17,1,40000,2,1,4990,1,0,7510,40000,54000,1,0
P,2.01E+12,3,1600,-9,22,1071861,14,72,1,6,1,13,2,0,6,1,,2,0,,0,1400,1,0
P,2.01E+12,1,1300,-9,22,1071861,23,84,3,0,1,9,2,0,6,1,,4,0,,0,8100,2,0
P,2.01E+12,1,1402,-9,22,1071861,10,29,5,0,1,19,1,36300,1,1,9470,6,0,3800,36300,46100,2,0
P,2.01E+12,2,1402,-9,22,1071861,6,6,5,2,2,3,1,,,1,,,1,,,,9,1
P,2.01E+12,1,1502,-9,22,1071861,13,89,5,0,1,24,1,0,6,1,,6,0,,0,51000,1,0
P,2.01E+12,1,1401,-9,22,1071861,13,75,3,0,1,19,1,0,6,1,,4,0,,0,123200,2,0
P,2.01E+12,1,1502,-9,22,1071861,1,84,5,16,1,14,2,0,6,1,,6,0,,0,14400,2,0
P,2.01E+12,1,1501,-9,22,1071861,9,81,3,0,1,1,2,0,6,1,,4,0,,0,8100,2,0
P,2.01E+12,2,1501,-9,22,1071861,15,55,5,2,1,21,2,0,6,1,,6,0,,0,16100,2,0
P,2.01E+12,3,1501,-9,22,1071861,9,17,5,7,2,14,1,0,6,1,,6,0,,0,9000,2,1
P,2.01E+12,1,1501,-9,22,1071861,13,66,3,0,1,22,2,1500,3,1,7860,4,0,2310,1500,9300,2,0
P,2.01E+12,2,1501,-9,22,1071861,17,85,2,6,1,21,2,0,6,1,,3,0,,0,12500,2,0
P,2.01E+12,1,1600,-9,22,1071861,4,77,2,0,1,20,2,0,6,1,,3,0,,0,8100,1,0
P,2.01E+12,2,1600,-9,22,1071861,4,50,5,2,1,16,2,0,6,1,,6,0,,0,8100,1,0
P,2.01E+12,1,1402,-9,22,1071861,5,70,1,16,1,12,2,0,6,1,,2,0,,0,4000,2,0
P,2.01E+12,1,1402,-9,22,1071861,18,50,3,0,1,17,1,54000,1,1,770,4,0,10,54000,54000,1,0
P,2.01E+12,2,1402,-9,22,1071861,20,43,3,13,1,16,2,34000,1,1,5170,4,0,4700,34000,34000,1,0
P,2.01E+12,3,1402,-9,22,1071861,24,14,5,15,2,10,1,,,1,,,0,,,,1,0
P,2.01E+12,1,1502,-9,22,1071861,51,30,1,0,1,22,1,55000,1,1,7380,1,0,1020,55000,55000,1,0
P,2.01E+12,2,1502,-9,22,1071861,50,27,1,1,1,21,2,0,6,1,7860,1,0,2310,0,0,1,0
P,2.01E+12,3,1502,-9,22,1071861,76,1,5,2,,,1,,,1,,,1,,,,1,1
P,2.01E+12,1,1600,-9,22,1071861,27,44,1,0,1,19,1,0,1,1,6990,1,0,4810,43000,43000,1,0
P,2.01E+12,2,1600,-9,22,1071861,20,45,1,1,1,18,2,42000,1,1,6990,1,0,5400,42000,42000,1,0
